symbol,name,currency,summary,category_group,category,family,exchange,market
AMZA,InfraCap MLP ETF,USD,"The investment seeks total return primarily through investments in equity securities of publicly traded master limited partnerships and limited liability companies taxed as partnerships (""MLPs"").
 Under normal market conditions, the fund will invest not less than 80% of its net assets (plus the amount of any borrowings for investment purposes) in equity securities of MLPs in the energy infrastructure sector. It is non-diversified.",Equities,Energy,Virtus,PCX,us_market
ANEW,ProShares MSCI Transformational Changes ETF,USD,"The investment seeks investment results, before fees and expenses, that track the performance of the MSCI Global Transformational Changes Index (the ""index"").
 The fund seeks to invest substantially all of its assets in the securities included in the index. The index selects companies which may benefit from transformational changes in how people work, take care of their health, and consume and connect (""Transformational Changes"") - changes accelerated by COVID-19.",,,ProShares,PCX,us_market
ANGL,VanEck Vectors Fallen Angel High Yield Bond ETF,USD,"The investment seeks to replicate as closely as possible, before fees and expenses, the price and yield performance of ICE US Fallen Angel High Yield 10% Constrained Index (the ""Fallen Angel Index"").
 The fund normally invests at least 80% of its total assets in securities that comprise the fund&#39;s benchmark index. The index is comprised of below investment grade corporate bonds denominated in U.S. dollars that were rated investment grade at the time of issuance.",Fixed Income,Bonds,VanEck Asset Management,NMS,us_market
AOA,iShares Core Aggressive Allocation ETF,USD,"The investment seeks to track the investment results of the S&P Target Risk Aggressive Index composed of a portfolio of underlying equity and fixed income funds intended to represent an aggressive target risk allocation strategy.
 The fund is a fund of funds and seeks its investment objective by investing primarily in underlying funds that themselves seek investment results corresponding to their own respective underlying indexes. It generally will invest at least 90% of its assets in the component securities of the underlying index. The index measures the performance of the S&P Dow Jones Indices LLC proprietary allocation model.",Equities,Equities,BlackRock Asset Management,PCX,us_market
AOK,iShares Core Conservative Allocation ETF,USD,"The investment seeks to track the investment results of the S&P Target Risk Conservative Index composed of a portfolio of underlying equity and fixed income funds intended to represent a conservative target risk allocation strategy.
 The fund is a fund of funds and seeks its investment objective by investing primarily in underlying funds that themselves seek investment results corresponding to their own respective underlying indexes. It generally will invest at least 90% of its assets in the component securities of the underlying index. The index measures the performance of the S&P Dow Jones Indices LLC proprietary allocation model.",Equities,Equities,BlackRock Asset Management,PCX,us_market
AOM,iShares Core Moderate Allocation ETF,USD,"The investment seeks to track the investment results of the S&P Target Risk Moderate Index composed of a portfolio of underlying equity and fixed income funds intended to represent a moderate target risk allocation strategy.
 The fund is a fund of funds and seeks its investment objective by investing primarily in underlying funds that themselves seek investment results corresponding to their own respective underlying indexes. It generally will invest at least 90% of its assets in the component securities of the underlying index. The index measures the performance of the S&P Dow Jones Indices LLC proprietary allocation model.",Equities,Equities,BlackRock Asset Management,PCX,us_market
AOR,iShares Core Growth Allocation ETF,USD,"The investment seeks to track the investment results of the S&P Target Risk Growth Index composed of a portfolio of underlying equity and fixed income funds intended to represent a growth allocation target risk strategy.
 The fund is a fund of funds and seeks its investment objective by investing primarily in underlying funds that themselves seek investment results corresponding to their own respective underlying indexes. It generally will invest at least 90% of its assets in the component securities of the underlying index. The index measures the performance of the S&P Dow Jones Indices LLC proprietary allocation model.",Equities,Equities,BlackRock Asset Management,PCX,us_market
APRZ,TrueShares Structured Outcome (April) ETF,USD,"The investment seeks to provide investors with returns that track those of the S&P 500 Price Return Index while seeking to provide a buffer against the first 8% to 12% of S&P 500 Price Index losses, over the period from April 1, 2021 to March 31, 2022.
 The fund is an actively-managed exchange-traded fund that seeks to achieve its investment objective by investing substantially all of its assets in options that reference the index. It will purchase call options and sell put options on the index or an ETF that tracks the index on each Initial Investment Day with an expiration on the next Roll Date. The fund is non-diversified.",,,TrueShares,BTS,us_market
AQWA,Global X Clean Water ETF,USD,"The investment seeks to provide investment results that correspond generally to the price and yield performance, before fees and expenses, of the Solactive Global Clean Water Industry Index.
 The fund invests at least 80% of its total assets, plus borrowings for investments purposes (if any), in the securities of the underlying index and in ADRs and GDRs based on the securities in the underlying index. The underlying index is designed to provide exposure to companies that have business operations in the provision of clean water. It is non-diversified.",Materials,Materials,Global X Funds,NMS,us_market
ARB,AltShares Merger Arbitrage ETF,USD,"The investment seeks to provide investment results that closely correspond, before fees and expenses, to the performance of its underlying index, the Water Island Merger Arbitrage USD Hedged Index.
 The fund seeks to track the performance of the index, which is designed to reflect a global merger arbitrage strategy. Under normal market conditions, it will invest at least 80% of its net assets (including borrowings for investment purposes) in the constituents of the index and in financial instruments with economic characteristics similar to such constituents such as swaps on such constituents. The fund is non-diversified.",,,AltShares,PCX,us_market
ARCM,Arrow Reserve Capital Management ETF,USD,"The investment seeks to preserve capital while maximizing current income.
 The fund invests in a variety of domestic fixed income securities. It will invest in fixed income instruments with a dollar-weighted average effective maturity of 0 to 2 years issued by U.S. Dollar-denominated issuers, including mortgage- or asset-backed securities, rated Baa- or higher by Moody&#39;s, or equivalently rated by S&P or Fitch, or, if unrated, determined by the Sub-Advisor. It may also invest in interest rate futures and forwards. The Sub-Advisor attempts to maximize income by identifying securities that offer an acceptable yield for a given level of credit risk and maturity.",Fixed Income,Bonds,ArrowShares,BTS,us_market
ARGD,"Argo Group US, Inc. 6.5% SR NTS 42",USD,,,,,NYQ,us_market
ARGT,Global X MSCI Argentina ETF,USD,"The investment seeks to provide investment results that correspond generally to the price and yield performance, before fees and expenses, of the MSCI All Argentina 25/50 Index.
 The fund invests at least 80% of its total assets in the securities of the underlying index and in American Depositary Receipts (""ADRs"") and Global Depositary Receipts (""GDRs"") based on the securities in the underlying index. The underlying index is designed to represent the performance of the broad Argentina equity universe, while including a minimum number of constituents. The fund is non-diversified.",Equities,Developed Markets,Global X Funds,PCX,us_market
ARKF,ARK Fintech Innovation ETF,USD,"The investment seeks long-term growth of capital.
 The fund is an actively-managed ETF that will invest under normal circumstances primarily (at least 80% of its assets) in domestic and foreign equity securities of companies that are engaged in the fund&#39;s investment theme of financial technology (""Fintech"") innovation. A company is deemed to be engaged in the theme of Fintech innovation if (i) it derives a significant portion of its revenue or market value from the theme of Fintech innovation, or (ii) it has stated its primary business to be in products and services focused on the theme of Fintech innovation. The fund is non-diversified.",Equities,Technology,ARK ETF Trust,PCX,us_market
